ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1085,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,01.11.2025 17:43:47,0,0.0
1086,Uszkodzona matryca w laptopie służbowym,Opis: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,01.11.2025 11:25:14,0,0.0
1087,Monitor zewnętrzny nie wykrywa sygnału,Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,01.11.2025 15:13:00,0,0.0
1088,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,01.11.2025 13:07:44,0,0.0
1089,Prośba o wsparcie: Brak dostępu do dysku sieciowego Z:,Opis: Prośba o wsparcie: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,01.11.2025 21:00:52,0,0.0
1090,Problem z certyfikatem VPN,Opis: Problem z certyfikatem VPN Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,01.11.2025 13:15:23,0,0.0
1091,Brak dostepu do sieci Wi-Fi,Opis: Brak dostepu do sieci Wi-Fi Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,01.11.2025 17:42:51,0,0.0
1092,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,01.11.2025 12:19:46,0,0.0
1093,Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,01.11.2025 18:46:35,6,0.9
1094,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,01.11.2025 10:42:41,0,0.0
1095,Błąd sterownika HID skanera kodów skaner Zebra czytnik kodów,"Opis: Błąd sterownika HID skanera kodów skaner Zebra czytnik kodów Działanie naprawcze: Wymieniono kabel USB skanera. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,01.11.2025 16:36:38,4,0.9
1096,Problem techniczny: Błąd licencji pakietu Office,Opis: Problem techniczny: Błąd licencji pakietu Office Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,01.11.2025 20:46:38,0,0.0
1097,Niespójność sumy kontrolnej bazy produktów kasa nr 8 błąd wersji bazy danych synchronizacja danych,"Opis: Niespójność sumy kontrolnej bazy produktów kasa nr 8 błąd wersji bazy danych synchronizacja danych Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Replikacja przebiegła pomyślnie, ceny są poprawne.",System - Opóźnienie replikacji,[System] Incident,01.11.2025 13:09:03,4,0.9
1098,Błąd licencji pakietu Office - stanowisko nieczynne.,Opis: Błąd licencji pakietu Office - stanowisko nieczynne. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,01.11.2025 17:03:00,0,0.0
1099, Utrata połączenia z serwerem plików,Opis:  Utrata połączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,01.11.2025 18:02:18,0,0.0
1100,problem techniczny: Błąd procedury aktualizacji PLU ceny nie zaktualizowały się,"Opis: problem techniczny: Błąd procedury aktualizacji PLU ceny nie zaktualizowały się Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Replikacja przebiegła pomyślnie, ceny są poprawne.",System - Opóźnienie replikacji,[System] Incident,01.11.2025 12:25:22,3,0.9
1101,Awaria webserwisu obsługi nagród błąd bazy danych transakcja bez identyfikacji - prośba o pilną weryfikację. system lojalnościowy,Opis: Awaria webserwisu obsługi nagród błąd bazy danych transakcja bez identyfikacji - prośba o pilną weryfikację. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Karty klientów są poprawnie autoryzowane.,Loyalty - Niedostępność serwisu,[System] Incident,01.11.2025 10:29:18,4,0.9
1102,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,01.11.2025 08:44:10,0,0.0
1103,Awaria stacji dokującej laptopa,"Opis: Awaria stacji dokującej laptopa Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,01.11.2025 14:11:26,0,0.0
1104,Dotyczy: Skaner dokumentów nie pobiera kartek,Opis: Dotyczy: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,01.11.2025 15:13:29,0,0.0
1105,Błąd uruchamiania Microsoft Outlook,Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,01.11.2025 18:28:18,0,0.0
1106,Awaria kontrolera dotyku w kiosku samoobsługowym,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,01.11.2025 14:41:58,6,0.9
1107,wymagany serwis: Konto pocztowe przepełnione,Opis: wymagany serwis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,01.11.2025 08:20:43,0,0.0
1108,Uszkodzona matryca w laptopie służbowym - wymagany restart nie pomógł.,"Opis: Uszkodzona matryca w laptopie służbowym - wymagany restart nie pomógł. Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,01.11.2025 18:03:43,0,0.0
1109,skaner dokumentów nie pobiera kartek - błąd powtarzalny.,Opis: skaner dokumentów nie pobiera kartek - błąd powtarzalny. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,01.11.2025 12:37:41,0,0.0
1110,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,01.11.2025 08:16:30,0,0.0
1111,Błąd licencji pakietu Office,"Opis: Błąd licencji pakietu Office Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,01.11.2025 09:07:39,0,0.0
1112,Błąd procedury aktualizacji PLU ceny nie zaktualizowały się,Opis: Błąd procedury aktualizacji PLU ceny nie zaktualizowały się Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Baza produktów spójna z systemem centralnym.,System - Opóźnienie replikacji,[System] Incident,01.11.2025 13:11:04,3,0.9
1113,Dotyczy: Nieudana aktualizacja systemu Windows,"Opis: Dotyczy: Nieudana aktualizacja systemu Windows Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,01.11.2025 07:54:30,0,0.0
1114,Awaria webserwisu obsługi nagród komunikat: system offline system lojalnościowy,Opis: Awaria webserwisu obsługi nagród komunikat: system offline system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Karty klientów są poprawnie autoryzowane.,Loyalty - Niedostępność serwisu,[System] Incident,01.11.2025 20:22:35,4,0.9
1115,Błąd tarowania - wartość poza zakresem waga Dibal wymagana ponowna kalibracja,Opis: Błąd tarowania - wartość poza zakresem waga Dibal wymagana ponowna kalibracja Działanie naprawcze: Odłączono i podłączono ponownie zasilanie wagi. Podsumowanie: Komunikacja z POS przywrócona.,Waga - Błąd kalibracji,[System] Incident,01.11.2025 19:44:17,4,0.9
1116,Bład uruchamiania Microsoft Outlook - bląd powtarzalny.,Opis: Bład uruchamiania Microsoft Outlook - bląd powtarzalny. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,01.11.2025 21:12:17,0,0.0
1117,Awaria: Błąd tarowania - wartość poza zakresem stanowisko 5 wartość ujemna na wyświetlaczu - stanowisko nieczynne.,"Opis: Awaria: Błąd tarowania - wartość poza zakresem stanowisko 5 wartość ujemna na wyświetlaczu - stanowisko nieczynne. Działanie naprawcze: Przeprowadzono procedurę kalibracji serwisowej. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,01.11.2025 12:19:49,4,0.9
1118,Problem z certyfikatem VPN,Opis: Problem z certyfikatem VPN Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,01.11.2025 09:38:33,0,0.0
1119,brak dostępu do zasobów zewnętrznych,Opis: brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,01.11.2025 08:58:40,0,0.0
1120,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,01.11.2025 16:41:22,0,0.0
1121,Błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.",POS - Błąd zamknięcia doby,[System] Incident,01.11.2025 15:44:39,3,0.9
1122,Brak dostępu do dysku sieciowego Z: - prośba o pilną weryfikację.,"Opis: Brak dostępu do dysku sieciowego Z: - prośba o pilną weryfikację. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,01.11.2025 14:59:44,0,0.0
1123,Nieudana aktualizacja systemu Windows - stanowisko nieczynne.,"Opis: Nieudana aktualizacja systemu Windows - stanowisko nieczynne. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,01.11.2025 10:35:15,0,0.0
1124,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,01.11.2025 12:48:43,0,0.0
1125,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,01.11.2025 16:24:06,0,0.0
1126,Błąd protokołu komunikacyjnego wagi systemowej waga CAS wymagana ponowna kalibracja - wymagany restart nie pomógł.,Opis: Błąd protokołu komunikacyjnego wagi systemowej waga CAS wymagana ponowna kalibracja - wymagany restart nie pomógł. Działanie naprawcze: Odłączono i podłączono ponownie zasilanie wagi. Podsumowanie: Komunikacja z POS przywrócona.,Waga - Błąd kalibracji,[System] Incident,01.11.2025 12:53:11,3,0.9
1127,Niska przepustowość łącza internetowego,"Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,01.11.2025 19:58:55,0,0.0
1128,awaria: Bląd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu błędna data w raporcie - bląd powtarzalny.,"Opis: awaria: Bląd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu błędna data w raporcie - bląd powtarzalny. Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.",RCP - Błąd synchronizacji,[System] Incident,01.11.2025 07:06:06,3,0.9
1129,Brak dostępu do sieci Wi-Fi,"Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,01.11.2025 21:54:19,0,0.0
1130,Dotyczy: Awaria webserwisu obsługi nagród komunikat: system offline klient nie widzi punktów system lojalnościowy,"Opis: Dotyczy: Awaria webserwisu obsługi nagród komunikat: system offline klient nie widzi punktów system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Serwer lojalnościowy odpowiada, punkty naliczają się.",Loyalty - Niedostępność serwisu,[System] Incident,01.11.2025 21:09:38,4,0.9
1131,Błąd komunikacji RS232 z drukarką fiskalną stanowisko 4 paragon nie wysuwa się,"Opis: Błąd komunikacji RS232 z drukarką fiskalną stanowisko 4 paragon nie wysuwa się Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Mechanizm odblokowany, drukarka nie zgłasza błędów.",Drukarka fiskalna - Błąd pamięci,[System] Incident,01.11.2025 17:05:48,4,0.9
1132,Bład walidacji NIP w zewnętrznym API GUS problem z bazą GUS zawieszenie modułu fakturowania,Opis: Bład walidacji NIP w zewnętrznym API GUS problem z bazą GUS zawieszenie modułu fakturowania Działanie naprawcze: Sprawdzono dostępność serwisu GUS (baza NIP). Podsumowanie: Dokument wygenerowany i wydrukowany.,Faktury - Błąd API,[System] Incident,01.11.2025 11:34:20,3,0.9
1133,Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,01.11.2025 09:30:16,0,0.0
1134,Błąd systemu: Niska przepustowość łącza internetowego - stanowisko nieczynne.,"Opis: Błąd systemu: Niska przepustowość łącza internetowego - stanowisko nieczynne. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,01.11.2025 13:14:21,0,0.0
1135,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,01.11.2025 12:26:19,0,0.0
1136, Konto użytkownika wygasło,"Opis:  Konto użytkownika wygasło Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Dostęp przywrócony, uprawnienia zaktualizowane.",Dostęp - Błąd autoryzacji POS,[System] Service request,01.11.2025 16:22:14,4,0.9
1137,Prośba o wsparcie: Niska przepustowość łącza internetowego,Opis: Prośba o wsparcie: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,01.11.2025 17:01:12,0,0.0
1138,Awaria: Błąd sumy kontrolnej pamięci fiskalnej,"Opis: Awaria: Błąd sumy kontrolnej pamięci fiskalnej Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,01.11.2025 13:32:36,3,0.9
1139,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,01.11.2025 11:44:46,0,0.0
1140,wyjątek w module fakturowania - NullReferenceException zawieszenie modułu fakturowania,Opis: wyjątek w module fakturowania - NullReferenceException zawieszenie modułu fakturowania Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,01.11.2025 11:06:40,3,0.9
